liveliest	live	ˈlaɪ.vlɪɪst	l-l,i.e-aɪ,v-v,l-l,i-ɪ,e-ɪ,s-s,t-t	SUFFIX_ADD	est	li.veliest	9	8	2	5001	PREFIX_NONE	NULL	LIST	7	9
lively	live	ˈlaɪ.vli	l-l,i.e-aɪ,v-v,l-l,y-i	SUFFIX_ADD	ly	li.vely	6	5	2	5001	PREFIX_NONE	NULL	LIST	7	8
liveness	live	<liveness>	NULL	SUFFIX_ADD	ness	liveness	8	NULL	NULL	176144	PREFIX_NONE	NULL	LIST	2	9
liveness's	live	<liveness>z	NULL	SUFFIX_ADD	's	liveness's	10	NULL	NULL	176144	PREFIX_NONE	NULL	LIST	2	9
liver	liver	ˈlɪ.və	l-l,i-ɪ,v-v,er-ə	SUFFIX_NONE	NULL	li.ver	5	4	2	5415	PREFIX_NONE	NULL	LIST	6	6
liver's	liver	ˈlɪ.vəz	l-l,i-ɪ,v-v,er-ə,'-,s-z	SUFFIX_ADD	's	li.ver's	7	6	2	5415	PREFIX_NONE	NULL	LIST	6	7
livered	liver	<livered>	NULL	SUFFIX_ADD	ed	livered	7	NULL	NULL	5415	PREFIX_NONE	NULL	LIST	6	9
livering	liver	<livering>	NULL	SUFFIX_ADD	ing	livering	8	NULL	NULL	5415	PREFIX_NONE	NULL	LIST	6	7
livers	liver	ˈlɪ.vəz	l-l,i-ɪ,v-v,er-ə,s-z	SUFFIX_ADD	s	li.vers	6	5	2	5415	PREFIX_NONE	NULL	LIST	6	7
lives	live	laɪvz	l-l,i.e-aɪ,v-v,s-z	SUFFIX_ADD	s	lives	5	4	1	176144	PREFIX_NONE	NULL	LIST	2	3
livest	live	laɪv.əst	l-l,i.e-aɪ,v-v,s-s,t-t	SUFFIX_DROP	est	liv.est	6	5	2	10	PREFIX_NONE	NULL	LIST	7	9
living	living	ˈlɪv.ɪŋ	l-l,i-ɪ,v-v,i-ɪ,ng-ŋ	SUFFIX_NONE	NULL	liv.ing	6	5	2	28736	PREFIX_NONE	NULL	LIST	4	4
livings	living	ˈlɪ.vɪŋz	l-l,i-ɪ,v-v,i-ɪ,ng-ŋ,s-z	SUFFIX_ADD	s	li.vings	7	6	2	28736	PREFIX_NONE	NULL	LIST	4	5
load	load	ləʊd	l-l,oa-əʊ,d-d	SUFFIX_NONE	NULL	load	4	4	1	10869	PREFIX_NONE	NULL	LIST	6	6
load's	load	ləʊdz	l-l,o-əʊ,a-,d-d,'-,s-z	SUFFIX_ADD	's	load's	6	6	1	10869	PREFIX_NONE	NULL	LIST	6	7
loaded	load	ˈləʊ.dɪd	l-l,oa-əʊ,d-d,e-ɪ,d-d	SUFFIX_ADD	ed	loa.ded	6	6	2	10869	PREFIX_NONE	NULL	LIST	6	7
loading	load	ˈləʊd.ɪŋ	l-l,oa-əʊ,d-d,i-ɪ,ng-ŋ	SUFFIX_ADD	ing	load.ing	7	6	2	10869	PREFIX_NONE	NULL	LIST	6	7
loads	load	ləʊdz	l-l,oa-əʊ,d-d,s-z	SUFFIX_ADD	s	loads	5	5	1	10869	PREFIX_NONE	NULL	LIST	6	7
loan	loan	ləʊn	l-l,oa-əʊ,n-n	SUFFIX_NONE	NULL	loan	4	4	1	22324	PREFIX_NONE	NULL	LIST	4	4
loan's	loan	ˈləʊnz	l-l,o-əʊ,a-,n-n,'-,s-z	SUFFIX_ADD	's	loan's	6	6	1	22324	PREFIX_NONE	NULL	LIST	4	5
loaned	loan	ləʊnd	l-l,oa-əʊ,n-n,ed-d	SUFFIX_ADD	ed	loaned	6	5	1	22324	PREFIX_NONE	NULL	LIST	4	6
loaning	loan	ˈləʊn.ɪŋ	l-l,oa-əʊ,n-n,i-ɪ,ng-ŋ	SUFFIX_ADD	ing	loan.ing	7	6	2	22324	PREFIX_NONE	NULL	LIST	4	5
loans	loan	ləʊnz	l-l,oa-əʊ,n-n,s-z	SUFFIX_ADD	s	loans	5	5	1	22324	PREFIX_NONE	NULL	LIST	4	5
lobbied	lobby	ˈlɒ.bɪd	l-l,o-ɒ,bb-b,ie-ɪ,d-d	SUFFIX_CHANGE	ed	lob.bied	7	5	2	7556	PREFIX_NONE	NULL	LIST	6	8
lobbies	lobby	ˈlɒ.bɪz	l-l,o-ɒ,bb-b,ie-ɪ,s-z	SUFFIX_CHANGE	es	lob.bies	7	5	2	7556	PREFIX_NONE	NULL	LIST	6	8
lobby	lobby	ˈlɒ.bi	l-l,o-ɒ,bb-b,y-i	SUFFIX_NONE	NULL	lob.by	5	4	2	7556	PREFIX_NONE	NULL	LIST	6	6
lobby's	lobby	ˈlɑː.biz	l-l,o-ɑː,bb-b,y-i,'-,s-z	SUFFIX_ADD	's	lob.by's	7	6	2	7556	PREFIX_NONE	NULL	LIST	6	7
lobbying	lobby	ˈlɒ.bɪ.ɪŋ	l-l,o-ɒ,bb-b,y-ɪ,i-ɪ,ng-ŋ	SUFFIX_ADD	ing	lob.by.ing	8	6	3	7556	PREFIX_NONE	NULL	LIST	6	7
local	local	ˈləʊ.kəl	l-l,o-əʊ,c-k,a-ə,l-l	SUFFIX_TEMP	al	lo.cal	5	5	2	92970	PREFIX_NONE	NULL	LIST	2	4
locally	local	ˈləʊ.kə.li	l-l,o-əʊ,c-k,a-ə,ll-l,y-i	SUFFIX_ADD	ly	lo.cal.ly	7	6	3	5001	PREFIX_NONE	NULL	LIST	7	8
locals	local	ˈləʊ.kəlz	l-l,o-əʊ,c-k,a-ə,l-l,s-z	SUFFIX_ADD	s	lo.cals	6	6	2	92970	PREFIX_NONE	NULL	LIST	2	3
locate	locate	ləʊ.ˈkeɪt	l-l,o-əʊ,c-k,a.e-eɪ,t-t	SUFFIX_NONE	NULL	lo.cate	6	5	2	21843	PREFIX_NONE	NULL	LIST	4	4
located	locate	ləʊ.ˈkeɪ.tɪd	l-l,o-əʊ,c-k,a-eɪ,t-t,e-ɪ,d-d	SUFFIX_DROP	ed	lo.ca.ted	7	7	3	21843	PREFIX_NONE	NULL	LIST	4	6
locates	locate	ləʊ.ˈkeɪts	l-l,o-əʊ,c-k,a.e-eɪ,t-t,s-s	SUFFIX_ADD	s	lo.cates	7	6	2	21843	PREFIX_NONE	NULL	LIST	4	5
locating	locate	ləʊ.ˈkeɪt.ɪŋ	l-l,o-əʊ,c-k,a-eɪ,t-t,i-ɪ,ng-ŋ	SUFFIX_DROP	ing	lo.cat.ing	8	7	3	21843	PREFIX_NONE	NULL	LIST	4	5
location	location	ləʊ.ˈkeɪʃ.ən	l-l,o-əʊ,c-k,a-eɪ,ti-ʃ,o-ə,n-n	SUFFIX_NONE	NULL	lo.ca.tion	8	7	3	26463	PREFIX_NONE	NULL	LIST	4	4
location's	location	ləʊ.ˈkeɪʃ.ənz	l-l,o-əʊ,c-k,a-eɪ,ti-ʃ,o-ə,n-n,'-,s-z	SUFFIX_ADD	's	lo.ca.tion's	10	9	3	26463	PREFIX_NONE	NULL	LIST	4	5
locations	location	ləʊ.ˈkeɪʃ.ənz	l-l,o-əʊ,c-k,a-eɪ,ti-ʃ,o-ə,n-n,s-z	SUFFIX_ADD	s	lo.ca.tions	9	8	3	26463	PREFIX_NONE	NULL	LIST	4	5
lock	lock	lɒk	l-l,o-ɒ,ck-k	SUFFIX_NONE	NULL	lock	4	3	1	15616	PREFIX_NONE	NULL	LIST	5	5
lock's	lock	lɒks	l-l,o-ɒ,ck-k,'-,s-s	SUFFIX_ADD	's	lock's	6	5	1	15616	PREFIX_NONE	NULL	LIST	5	6
locked	lock	lɒkt	l-l,o-ɒ,ck-k,ed-t	SUFFIX_ADD	ed	locked	6	4	1	15616	PREFIX_NONE	NULL	LIST	5	6
locking	lock	ˈlɒk.ɪŋ	l-l,o-ɒ,ck-k,i-ɪ,ng-ŋ	SUFFIX_ADD	ing	lock.ing	7	5	2	15616	PREFIX_NONE	NULL	LIST	5	6
locks	lock	lɒks	l-l,o-ɒ,ck-k,s-s	SUFFIX_ADD	s	locks	5	4	1	15616	PREFIX_NONE	NULL	LIST	5	6
log	log	lɒg	l-l,o-ɒ,g-g	SUFFIX_NONE	NULL	log	3	3	1	8606	PREFIX_NONE	NULL	LIST	6	6
log's	log	lɒgz	l-l,o-ɒ,g-g,'-,s-z	SUFFIX_ADD	's	log's	5	5	1	8606	PREFIX_NONE	NULL	LIST	6	7
logged	log	lɒgd	l-l,o-ɒ,gg-g,ed-d	SUFFIX_DOUBLE	ed	logged	6	4	1	8606	PREFIX_NONE	NULL	LIST	6	7
logger	log	ˈlɒ.gə	l-l,o-ɒ,gg-g,er-ə	SUFFIX_DOUBLE	er	log.ger	6	4	2	8606	PREFIX_NONE	NULL	LIST	6	8
logging	log	ˈlɒ.gɪŋ	l-l,o-ɒ,gg-g,i-ɪ,ng-ŋ	SUFFIX_DOUBLE	ing	log.ging	7	5	2	8606	PREFIX_NONE	NULL	LIST	6	7
logic	logic	ˈlɒ.dʒɪk	l-l,o-ɒ,g-dʒ,i-ɪ,c-k	SUFFIX_NONE	NULL	lo.gic	5	5	2	8646	PREFIX_NONE	NULL	LIST	6	6
logic's	logic	ˈlɒ.dʒɪks	l-l,o-ɒ,g-dʒ,i-ɪ,c-k,'-,s-s	SUFFIX_ADD	's	lo.gic's	7	7	2	8646	PREFIX_NONE	NULL	LIST	6	7
logical	logical	ˈlɒdʒ.ɪ.kəl	l-l,o-ɒ,g-dʒ,i-ɪ,c-k,a-ə,l-l	SUFFIX_TEMP	al	log.i.cal	7	7	3	5644	PREFIX_NONE	NULL	LIST	6	8
logically	logical	ˈlɒdʒ.ɪ.kəl.li	l-l,o-ɒ,g-dʒ,i-ɪ,c-k,a-ə,l-l,l-l,y-i	SUFFIX_ADD	ly	log.i.cal.ly	9	9	4	5001	PREFIX_NONE	NULL	LIST	7	9
logicalness	logical	<logicalness>	NULL	SUFFIX_ADD	ness	logicalness	11	NULL	NULL	5644	PREFIX_NONE	NULL	LIST	6	9
logicalness's	logical	<logicalness>z	NULL	SUFFIX_ADD	's	logicalness's	13	NULL	NULL	5644	PREFIX_NONE	NULL	LIST	6	9
logics	logic	ˈlɒ.dʒɪks	l-l,o-ɒ,g-dʒ,i-ɪ,c-k,s-s	SUFFIX_ADD	s	lo.gics	6	6	2	8646	PREFIX_NONE	NULL	LIST	6	7
logs	log	lɒgz	l-l,o-ɒ,g-g,s-z	SUFFIX_ADD	s	logs	4	4	1	8606	PREFIX_NONE	NULL	LIST	6	7
loneliness	lonely	ˈləʊn.lɪ.nəs	l-l,o.e-əʊ,n-n,l-l,i-ɪ,n-n,e-ə,ss-s	SUFFIX_CHANGE	ness	lone.li.ness	10	8	3	6868	PREFIX_NONE	NULL	LIST	6	8
loneliness's	lonely	ˈləʊn.lɪ.nəsɪz	l-l,o.e-əʊ,n-n,l-l,i-ɪ,n-n,e-ə,ss-s,'-,s-ɪz	SUFFIX_CHANGE	's	lone.li.ness's	12	10	3	6868	PREFIX_NONE	NULL	LIST	6	9
lonelinesses	lonely	ˈləʊn.lɪ.nəsɪz	l-l,o.e-əʊ,n-n,l-l,i-ɪ,n-n,e-ə,ss-s,e-ɪ,s-z	SUFFIX_CHANGE	nesses	lone.li.ness.es	12	10	3	6868	PREFIX_NONE	NULL	LIST	6	9
lonely	lonely	ˈləʊn.li	l-l,o.e-əʊ,n-n,l-l,y-i	SUFFIX_NONE	NULL	lone.ly	6	5	2	6868	PREFIX_NONE	NULL	LIST	6	6
long	long	ˈlɒŋ	l-l,o-ɒ,ng-ŋ	SUFFIX_NONE	NULL	long	4	3	1	149050	PREFIX_NONE	NULL	LIST	2	2
long-term	long-term	ˈlɒŋ tɜːm	l-l,o-ɒ,ng-ŋ,--,t-t,er-ɜː,m-m	SUFFIX_NONE	NULL	long-term	9	7	2	20841	PREFIX_NONE	NULL	LIST	4	4
longed	long	lɒŋd	l-l,o-ɒ,ng-ŋ,ed-d	SUFFIX_ADD	ed	longed	6	4	1	149050	PREFIX_NONE	NULL	LIST	2	5
longer	long	ˈlɒŋ.gə	l-l,o-ɒ,n-ŋ,g-g,er-ə	SUFFIX_ADD	er	lon.ger	6	5	2	149050	PREFIX_NONE	NULL	LIST	2	4
longest	long	ˈlɒŋ.gɪst	l-l,o-ɒ,n-ŋ,g-g,e-ɪ,s-s,t-t	SUFFIX_ADD	est	lon.gest	7	7	2	5001	PREFIX_NONE	NULL	LIST	7	9
longing	long	ˈlɒŋ.ɪŋ	l-l,o-ɒ,ng-ŋ,i-ɪ,ng-ŋ	SUFFIX_ADD	ing	long.ing	7	5	2	149050	PREFIX_NONE	NULL	LIST	2	3
longness	long	<longness>	NULL	SUFFIX_ADD	ness	longness	8	NULL	NULL	149050	PREFIX_NONE	NULL	LIST	2	9
longness's	long	<longness>z	NULL	SUFFIX_ADD	's	longness's	10	NULL	NULL	149050	PREFIX_NONE	NULL	LIST	2	9
longs	long	lɒŋz	l-l,o-ɒ,ng-ŋ,s-z	SUFFIX_ADD	s	longs	5	4	1	149050	PREFIX_NONE	NULL	LIST	2	3
longtime	longtime	ˈlɒŋ.ˌtaɪm	l-l,o-ɒ,ng-ŋ,t-t,i.e-aɪ,m-m	SUFFIX_NONE	NULL	long.time	8	6	2	8439	PREFIX_NONE	NULL	LIST	6	6
look	look	lʊk	l-l,oo-ʊ,k-k	SUFFIX_NONE	NULL	look	4	3	1	491707	PREFIX_NONE	NULL	LIST	1	1
looked	look	lʊkt	l-l,oo-ʊ,k-k,ed-t	SUFFIX_ADD	ed	looked	6	4	1	491707	PREFIX_NONE	NULL	LIST	1	2
looking	look	ˈlʊk.ɪŋ	l-l,oo-ʊ,k-k,i-ɪ,ng-ŋ	SUFFIX_ADD	ing	look.ing	7	5	2	491707	PREFIX_NONE	NULL	LIST	1	2
looks	look	lʊks	l-l,oo-ʊ,k-k,s-s	SUFFIX_ADD	s	looks	5	4	1	491707	PREFIX_NONE	NULL	LIST	1	2
loop	loop	luːp	l-l,oo-uː,p-p	SUFFIX_NONE	NULL	loop	4	3	1	6175	PREFIX_NONE	NULL	LIST	6	6
loop's	loop	luːps	l-l,oo-uː,p-p,'-,s-s	SUFFIX_ADD	's	loop's	6	5	1	6175	PREFIX_NONE	NULL	LIST	6	7
looped	loop	luːpt	l-l,oo-uː,p-p,ed-t	SUFFIX_ADD	ed	looped	6	4	1	6175	PREFIX_NONE	NULL	LIST	6	8
looping	loop	ˈluːp.ɪŋ	l-l,oo-uː,p-p,i-ɪ,ng-ŋ	SUFFIX_ADD	ing	loop.ing	7	5	2	6175	PREFIX_NONE	NULL	LIST	6	7
loops	loop	luːps	l-l,oo-uː,p-p,s-s	SUFFIX_ADD	s	loops	5	4	1	6175	PREFIX_NONE	NULL	LIST	6	7
loose	loose	luːs	l-l,oo-uː,se-s	SUFFIX_NONE	NULL	loose	5	3	1	11299	PREFIX_NONE	NULL	LIST	6	6
loosed	loose	luːst	l-l,oo-uː,s-s,ed-t	SUFFIX_DROP	ed	loosed	6	4	1	11299	PREFIX_NONE	NULL	LIST	6	7
loosely	loose	ˈluːs.li	l-l,oo-uː,se-s,l-l,y-i	SUFFIX_ADD	ly	loose.ly	7	5	2	5001	PREFIX_NONE	NULL	LIST	7	9
looseness	loose	luːs.nəs	l-l,oo-uː,se-s,n-n,e-ə,ss-s	SUFFIX_ADD	ness	loose.ness	9	6	2	11299	PREFIX_NONE	NULL	LIST	6	9
looseness's	loose	luːs.nəsɪz	l-l,oo-uː,se-s,n-n,e-ə,ss-s,'-,s-ɪz	SUFFIX_ADD	's	loose.ness's	11	8	3	11299	PREFIX_NONE	NULL	LIST	6	9
loosenesses	loose	luːs.nəsɪz	l-l,oo-uː,se-s,n-n,e-ə,ss-s,e-ɪ,s-z	SUFFIX_ADD	nesses	loose.ness.es	11	8	3	11299	PREFIX_NONE	NULL	LIST	6	9
looser	loose	ˈluːs.ə	l-l,oo-uː,s-s,er-ə	SUFFIX_DROP	er	loos.er	6	4	2	11299	PREFIX_NONE	NULL	LIST	6	8
looses	loose	ˈluːs.ɪz	l-l,oo-uː,s-s,e-ɪ,s-z	SUFFIX_ADD	s	loos.es	6	5	2	11299	PREFIX_NONE	NULL	LIST	6	7
loosest	loose	ˈluːs.ɪst	l-l,oo-uː,s-s,e-ɪ,s-s,t-t	SUFFIX_DROP	est	loos.est	7	6	2	5001	PREFIX_NONE	NULL	LIST	7	9
loosing	loose	ˈluːs.ɪŋ	l-l,oo-uː,s-s,i-ɪ,ng-ŋ	SUFFIX_DROP	ing	loos.ing	7	5	2	11299	PREFIX_NONE	NULL	LIST	6	7
lose	lose	luːz	l-l,o.e-uː,s-z	SUFFIX_NONE	NULL	lose	4	3	1	134102	PREFIX_NONE	NULL	LIST	2	2
loses	lose	ˈluː.zɪz	l-l,o-uː,s-z,e-ɪ,s-z	SUFFIX_ADD	s	lo.ses	5	5	2	134102	PREFIX_NONE	NULL	LIST	2	3
losing	lose	ˈluːz.ɪŋ	l-l,o-uː,s-z,i-ɪ,ng-ŋ	SUFFIX_DROP	ing	los.ing	6	5	2	134102	PREFIX_NONE	NULL	LIST	2	3
loss	loss	lɒs	l-l,o-ɒ,ss-s	SUFFIX_NONE	NULL	loss	4	3	1	49759	PREFIX_NONE	NULL	LIST	3	3
loss's	loss	lɒsɪz	l-l,o-ɒ,ss-s,'-,s-ɪz	SUFFIX_ADD	's	loss's	6	5	1	49759	PREFIX_NONE	NULL	LIST	3	4
losses	loss	ˈlɒ.sɪz	l-l,o-ɒ,ss-s,e-ɪ,s-z	SUFFIX_ADD	es	los.ses	6	5	2	49759	PREFIX_NONE	NULL	LIST	3	5
lost	lost	lɒst	l-l,o-ɒ,s-s,t-t	SUFFIX_NONE	NULL	lost	4	4	1	11886	PREFIX_NONE	NULL	LIST	5	5
lot	lot	lɒt	l-l,o-ɒ,t-t	SUFFIX_NONE	NULL	lot	3	3	1	169570	PREFIX_NONE	NULL	LIST	2	2
lot's	lot	ˈlɑːts	l-l,o-ɑː,t-t,'-,s-s	SUFFIX_ADD	's	lot's	5	5	1	169570	PREFIX_NONE	NULL	LIST	2	3
lots	lots	lɒts	l-l,o-ɒ,t-t,s-s	SUFFIX_NONE	NULL	lots	4	4	1	23750	PREFIX_NONE	NULL	LIST	4	4
loud	loud	laʊd	l-l,ou-aʊ,d-d	SUFFIX_NONE	NULL	loud	4	3	1	10324	PREFIX_NONE	NULL	LIST	6	6
louder	loud	ˈlaʊ.də	l-l,ou-aʊ,d-d,er-ə	SUFFIX_ADD	er	lou.der	6	4	2	10324	PREFIX_NONE	NULL	LIST	6	8
loudest	loud	ˈlaʊ.dɪst	l-l,ou-aʊ,d-d,e-ɪ,s-s,t-t	SUFFIX_ADD	est	lou.dest	7	6	2	5001	PREFIX_NONE	NULL	LIST	7	8
loudly	loud	ˈlaʊd.li	l-l,ou-aʊ,d-d,l-l,y-i	SUFFIX_ADD	ly	loud.ly	6	5	2	5001	PREFIX_NONE	NULL	LIST	7	8
loudness	loud	ˈlaʊd.nəs	l-l,ou-aʊ,d-d,n-n,e-ə,ss-s	SUFFIX_ADD	ness	loud.ness	8	6	2	10324	PREFIX_NONE	NULL	LIST	6	8
loudness's	loud	ˈlaʊd.nəsɪz	l-l,ou-aʊ,d-d,n-n,e-ə,ss-s,'-,s-ɪz	SUFFIX_ADD	's	loud.ness's	10	8	3	10324	PREFIX_NONE	NULL	LIST	6	9
loudnesses	loud	ˈlaʊd.nəsɪz	l-l,ou-aʊ,d-d,n-n,e-ə,ss-s,e-ɪ,s-z	SUFFIX_ADD	nesses	loud.ness.es	10	8	3	10324	PREFIX_NONE	NULL	LIST	6	9
love	love	lʌv	l-l,o.e-ʌ,v-v	SUFFIX_NONE	NULL	love	4	3	1	103681	PREFIX_NONE	NULL	LIST	2	2
love's	love	lʌvz	l-l,o.e-ʌ,v-v,s-z	SUFFIX_ADD	's	love's	6	4	1	103681	PREFIX_NONE	NULL	LIST	2	3
loved	love	lʌvd	l-l,o-ʌ,v-v,ed-d	SUFFIX_DROP	ed	loved	5	4	1	103681	PREFIX_NONE	NULL	LIST	2	3
lovelier	lovely	ˈlʌ.vlɪə	l-l,o.e-ʌ,v-v,l-l,i-ɪ,er-ə	SUFFIX_CHANGE	er	lo.velier	8	6	2	9327	PREFIX_NONE	NULL	LIST	6	8
loveliest	lovely	ˈlʌ.vlɪɪst	l-l,o.e-ʌ,v-v,l-l,i-ɪ,e-ɪ,s-s,t-t	SUFFIX_CHANGE	est	lo.veliest	9	8	2	5001	PREFIX_NONE	NULL	LIST	7	9
loveliness	lovely	ˈlʌ.vlɪ.nəs	l-l,o.e-ʌ,v-v,l-l,i-ɪ,n-n,e-ə,ss-s	SUFFIX_CHANGE	ness	lo.veli.ness	10	8	3	9327	PREFIX_NONE	NULL	LIST	6	8
loveliness's	lovely	ˈlʌ.vlɪ.nəsɪz	l-l,o.e-ʌ,v-v,l-l,i-ɪ,n-n,e-ə,ss-s,'-,s-ɪz	SUFFIX_CHANGE	's	lo.veli.ness's	12	10	3	9327	PREFIX_NONE	NULL	LIST	6	9
lovelinesses	lovely	ˈlʌv.lɪ.nəs.ɪz	l-l,o.e-ʌ,v-v,l-l,i-ɪ,n-n,e-ə,ss-s,e-ɪ,s-z	SUFFIX_CHANGE	nesses	love.li.nes.ses	12	10	4	9327	PREFIX_NONE	NULL	LIST	6	9
lovely	lovely	ˈlʌ.vli	l-l,o.e-ʌ,v-v,l-l,y-i	SUFFIX_NONE	ly	lo.vely	6	5	2	9327	PREFIX_NONE	NULL	LIST	6	8
lover	lover	ˈlʌ.və	l-l,o-ʌ,v-v,er-ə	SUFFIX_NONE	NULL	lo.ver	5	4	2	11499	PREFIX_NONE	NULL	LIST	6	6
lover's	lover	ˈlə.vərz	l-l,o-ə,v-v,e-ə,r-r,'-,s-z	SUFFIX_ADD	's	lo.ver's	7	7	2	11499	PREFIX_NONE	NULL	LIST	6	7
lovers	lover	ˈlʌ.vəz	l-l,o-ʌ,v-v,er-ə,s-z	SUFFIX_ADD	s	lo.vers	6	5	2	11499	PREFIX_NONE	NULL	LIST	6	7
loves	love	lʌvz	l-l,o.e-ʌ,v-v,s-z	SUFFIX_ADD	s	loves	5	4	1	103681	PREFIX_NONE	NULL	LIST	2	3
loving	love	ˈlʌv.ɪŋ	l-l,o-ʌ,v-v,i-ɪ,ng-ŋ	SUFFIX_DROP	ing	lov.ing	6	5	2	103681	PREFIX_NONE	NULL	LIST	2	3
low	low	ləʊ	l-l,o-əʊ,w-	SUFFIX_NONE	NULL	low	3	3	1	108990	PREFIX_NONE	NULL	LIST	2	2
lowed	low	ləʊd	l-l,ow-əʊ,ed-d	SUFFIX_ADD	ed	lowed	5	4	1	108990	PREFIX_NONE	NULL	LIST	2	9
lower	lower	ˈləʊ.ə	l-l,ow-əʊ,er-ə	SUFFIX_NONE	NULL	low.er	5	4	2	17206	PREFIX_NONE	NULL	LIST	5	5
lowered	lower	ˈləʊ.əd	l-l,ow-əʊ,er-ə,ed-d	SUFFIX_ADD	ed	low.ered	7	5	2	17206	PREFIX_NONE	NULL	LIST	5	6
lowering	lower	ˈləʊ.ər.ɪŋ	l-l,ow-əʊ,e-ə,r-r,i-ɪ,ng-ŋ	SUFFIX_ADD	ing	low.er.ing	8	7	3	17206	PREFIX_NONE	NULL	LIST	5	6
lowers	lower	ˈləʊ.əz	l-l,ow-əʊ,er-ə,s-z	SUFFIX_ADD	s	low.ers	6	5	2	17206	PREFIX_NONE	NULL	LIST	5	6
lowest	low	ˈləʊ.ɪst	l-l,ow-əʊ,e-ɪ,s-s,t-t	SUFFIX_ADD	est	low..est	6	6	2	5001	PREFIX_NONE	NULL	LIST	7	8
lowing	low	ˈləʊ.ɪŋ	l-l,ow-əʊ,i-ɪ,ng-ŋ	SUFFIX_ADD	ing	low.ing	6	5	2	10	PREFIX_NONE	NULL	LIST_NONE	2	9
lowlier	low	ˈləʊ.lɪə	l-l,ow-əʊ,l-l,i-ɪ,er-ə	SUFFIX_ADD	er	low.lier	7	6	2	108990	PREFIX_NONE	NULL	LIST	2	8
lowliest	low	ˈləʊ.lɪɪst	l-l,ow-əʊ,l-l,i-ɪ,e-ɪ,s-s,t-t	SUFFIX_ADD	est	low.liest	8	8	2	5001	PREFIX_NONE	NULL	LIST	7	9
lowly	low	ˈləʊ.li	l-l,ow-əʊ,l-l,y-i	SUFFIX_ADD	ly	low.ly	5	5	2	5001	PREFIX_NONE	NULL	LIST	7	9
lowness	low	ˈləʊ.nes	l-l,ow-əʊ,n-n,e-e,ss-s	SUFFIX_ADD	ness	low.ness	7	6	2	108990	PREFIX_NONE	NULL	LIST	2	9
lowness's	low	ˈləʊ.nesɪz	l-l,o-əʊ,w-,n-n,e-e,ss-s,'-,s-ɪz	SUFFIX_ADD	's	low.ness's	9	8	3	108990	PREFIX_NONE	NULL	LIST	2	9
lownesses	low	ˈləʊ.nesɪz	l-l,ow-əʊ,n-n,e-e,ss-s,e-ɪ,s-z	SUFFIX_ADD	nesses	low.ness.es	9	8	3	108990	PREFIX_NONE	NULL	LIST	2	9
lows	low	ləʊz	l-l,ow-əʊ,s-z	SUFFIX_ADD	s	lows	4	4	1	108990	PREFIX_NONE	NULL	LIST	2	3
loyal	loyal	ˈlɔɪ.əl	l-l,oy-ɔɪ,a-ə,l-l	SUFFIX_TEMP	al	loy.al	5	4	2	5066	PREFIX_NONE	NULL	LIST	7	8
loyally	loyal	ˈlɔɪə.li	l-l,oy-ɔɪ,a-ə,ll-l,y-i	SUFFIX_ADD	ly	loyal.ly	7	5	2	5001	PREFIX_NONE	NULL	LIST	7	8
loyalties	loyalty	ˈlɔɪəl.tɪz	l-l,oy-ɔɪ,a-ə,l-l,t-t,ie-ɪ,s-z	SUFFIX_CHANGE	es	loyal.ties	9	7	2	6604	PREFIX_NONE	NULL	LIST	6	8
loyalty	loyalty	ˈlɔɪəl.ti	l-l,oy-ɔɪ,a-ə,l-l,t-t,y-i	SUFFIX_VISUAL	ty	loyal.ty	7	6	2	6604	PREFIX_NONE	NULL	LIST	6	6
loyalty's	loyalty	ˈlɔɪəl.tiz	l-l,oy-ɔɪ,a-ə,l-l,t-t,y-i,'-,s-z	SUFFIX_ADD	's	loyal.ty's	9	8	2	6604	PREFIX_NONE	NULL	LIST	6	7
luck	luck	lʌk	l-l,u-ʌ,ck-k	SUFFIX_NONE	NULL	luck	4	3	1	14186	PREFIX_NONE	NULL	LIST	5	5
luck's	luck	lʌks	l-l,u-ʌ,ck-k,'-,s-s	SUFFIX_ADD	's	luck's	6	5	1	14186	PREFIX_NONE	NULL	LIST	5	6
lucked	luck	<lucked>	NULL	SUFFIX_ADD	ed	lucked	6	NULL	NULL	14186	PREFIX_NONE	NULL	LIST	5	9
luckier	lucky	ˈlʌk.ɪə	l-l,u-ʌ,ck-k,i-ɪ,er-ə	SUFFIX_CHANGE	er	luck.ier	7	5	2	16550	PREFIX_NONE	NULL	LIST	5	7
luckiest	lucky	ˈlʌk.ɪɪst	l-l,u-ʌ,ck-k,i-ɪ,e-ɪ,s-s,t-t	SUFFIX_CHANGE	est	luck.iest	8	7	2	5001	PREFIX_NONE	NULL	LIST	7	8
luckily	lucky	ˈlʌk.ɪ.li	l-l,u-ʌ,ck-k,i-ɪ,l-l,y-i	SUFFIX_CHANGE	ly	luck.i.ly	7	6	3	5001	PREFIX_NONE	NULL	LIST	7	8
luckiness	lucky	<luckiness>	NULL	SUFFIX_CHANGE	ness	luckiness	9	NULL	NULL	16550	PREFIX_NONE	NULL	LIST	5	9
luckiness's	lucky	<luckiness>z	NULL	SUFFIX_CHANGE	's	luckiness's	11	NULL	NULL	16550	PREFIX_NONE	NULL	LIST	5	9
luckinesses	lucky	<luckinesses>	NULL	SUFFIX_CHANGE	nesses	luckiness.es	11	NULL	NULL	16550	PREFIX_NONE	NULL	LIST	5	9
